order_item_id,order_id,product_id,quantity,unit_price,discount,revenue,cost,profit
1851,ORD-10932,PROD-008,3,236.89,0.05,675.14,466.2,208.94
1852,ORD-10932,PROD-014,4,28.23,0.0,112.92,78.01,34.91
1853,ORD-10933,PROD-003,2,71.37,0.0,142.74,66.18,76.56
1854,ORD-10933,PROD-012,2,68.78,0.0,137.56,89.8,47.76
1855,ORD-10934,PROD-015,1,18.08,0.15,15.37,8.71,6.66
1856,ORD-10935,PROD-002,3,255.26,0.0,765.78,348.89,416.89
1857,ORD-10935,PROD-004,3,38.63,0.0,115.89,67.21,48.68
1858,ORD-10936,PROD-013,3,54.95,0.0,164.85,115.21,49.64
1859,ORD-10936,PROD-002,1,292.19,0.0,292.19,139.39,152.8
1860,ORD-10937,PROD-007,3,510.53,0.05,1455.01,1008.47,446.54
1861,ORD-10937,PROD-006,4,102.92,0.05,391.1,191.43,199.67
1862,ORD-10937,PROD-008,2,238.77,0.0,477.54,342.63,134.91
1863,ORD-10938,PROD-013,4,56.77,0.05,215.73,124.83,90.9
1864,ORD-10939,PROD-009,2,174.32,0.0,348.64,167.89,180.75
1865,ORD-10939,PROD-012,4,62.23,0.05,236.47,165.36,71.11
1866,ORD-10940,PROD-014,3,31.74,0.0,95.22,59.47,35.75
1867,ORD-10940,PROD-013,1,57.5,0.0,57.5,27.88,29.62
1868,ORD-10941,PROD-008,2,240.15,0.15,408.25,266.35,141.9
1869,ORD-10941,PROD-014,4,27.16,0.1,97.78,68.19,29.59
1870,ORD-10941,PROD-003,1,75.19,0.05,71.43,38.49,32.94
1871,ORD-10942,PROD-012,3,64.12,0.0,192.36,114.01,78.35
1872,ORD-10942,PROD-002,4,288.61,0.0,1154.44,570.35,584.09
1873,ORD-10942,PROD-014,1,29.47,0.0,29.47,16.87,12.6
1874,ORD-10943,PROD-012,1,61.53,0.0,61.53,38.47,23.06
1875,ORD-10943,PROD-013,1,54.66,0.0,54.66,34.57,20.09
1876,ORD-10944,PROD-004,2,39.43,0.0,78.86,42.4,36.46
1877,ORD-10944,PROD-012,2,67.19,0.0,134.38,81.23,53.15
1878,ORD-10944,PROD-003,2,67.79,0.05,128.8,78.08,50.72
1879,ORD-10945,PROD-012,3,67.4,0.0,202.2,102.95,99.25
1880,ORD-10946,PROD-012,4,72.74,0.1,261.86,138.52,123.34
1881,ORD-10947,PROD-011,1,85.24,0.05,80.98,42.15,38.83
1882,ORD-10947,PROD-004,1,37.65,0.0,37.65,19.33,18.32
1883,ORD-10948,PROD-015,1,19.6,0.05,18.62,8.6,10.02
1884,ORD-10948,PROD-012,2,64.74,0.15,110.06,60.14,49.92
1885,ORD-10948,PROD-001,1,937.0,0.0,937.0,437.99,499.01
1886,ORD-10949,PROD-013,4,52.03,0.15,176.9,116.55,60.35
1887,ORD-10949,PROD-010,2,47.46,0.0,94.92,44.88,50.04
1888,ORD-10949,PROD-015,3,18.66,0.05,53.18,25.11,28.07
1889,ORD-10950,PROD-007,3,486.48,0.0,1459.44,1021.19,438.25
1890,ORD-10951,PROD-009,2,166.57,0.05,316.48,165.53,150.95
1891,ORD-10951,PROD-016,1,22.24,0.0,22.24,13.65,8.59
1892,ORD-10951,PROD-010,1,41.55,0.0,41.55,19.4,22.15
1893,ORD-10952,PROD-014,4,28.81,0.0,115.24,67.67,47.57
1894,ORD-10952,PROD-004,4,43.67,0.1,157.21,85.13,72.08
1895,ORD-10952,PROD-009,1,177.33,0.0,177.33,123.86,53.47
1896,ORD-10953,PROD-010,4,47.59,0.1,171.32,93.68,77.64
1897,ORD-10954,PROD-015,4,16.74,0.0,66.96,42.83,24.13
1898,ORD-10954,PROD-005,1,113.66,0.0,113.66,81.73,31.93
1899,ORD-10955,PROD-014,1,27.88,0.1,25.09,13.75,11.34
1900,ORD-10956,PROD-010,1,45.13,0.1,40.62,21.87,18.75
1901,ORD-10956,PROD-015,4,18.85,0.05,71.63,50.57,21.06
1902,ORD-10957,PROD-013,3,61.34,0.0,184.02,85.12,98.9
1903,ORD-10957,PROD-011,4,90.15,0.0,360.6,196.02,164.58
1904,ORD-10958,PROD-004,3,37.78,0.1,102.01,70.58,31.43
1905,ORD-10958,PROD-013,3,61.26,0.05,174.59,89.96,84.63
1906,ORD-10958,PROD-015,4,18.91,0.15,64.29,43.93,20.36
1907,ORD-10959,PROD-005,3,117.29,0.05,334.28,169.97,164.31
1908,ORD-10959,PROD-007,4,570.35,0.0,2281.4,1150.95,1130.45
1909,ORD-10959,PROD-004,1,44.8,0.0,44.8,26.29,18.51
1910,ORD-10960,PROD-013,1,58.5,0.15,49.73,25.46,24.27
1911,ORD-10960,PROD-001,1,1058.39,0.1,952.55,478.78,473.77
1912,ORD-10960,PROD-003,4,76.96,0.05,292.45,192.64,99.81
1913,ORD-10961,PROD-011,4,80.59,0.05,306.24,161.45,144.79
1914,ORD-10961,PROD-007,2,526.03,0.0,1052.06,699.58,352.48
1915,ORD-10962,PROD-001,3,990.45,0.0,2971.35,2096.37,874.98
1916,ORD-10962,PROD-003,1,70.68,0.1,63.61,29.54,34.07
1917,ORD-10962,PROD-006,2,95.85,0.05,182.11,115.3,66.81
1918,ORD-10963,PROD-010,3,48.19,0.15,122.88,71.85,51.03
1919,ORD-10963,PROD-012,1,72.13,0.15,61.31,36.79,24.52
1920,ORD-10964,PROD-016,1,24.18,0.0,24.18,17.26,6.92
1921,ORD-10964,PROD-014,1,32.11,0.0,32.11,21.43,10.68
1922,ORD-10964,PROD-010,1,48.91,0.05,46.46,31.51,14.95
1923,ORD-10965,PROD-004,1,36.14,0.15,30.72,16.88,13.84
1924,ORD-10965,PROD-013,3,52.51,0.0,157.53,96.99,60.54
1925,ORD-10966,PROD-004,1,36.4,0.0,36.4,20.16,16.24
1926,ORD-10966,PROD-008,3,246.81,0.0,740.43,378.09,362.34
1927,ORD-10967,PROD-010,1,40.9,0.0,40.9,25.12,15.78
1928,ORD-10967,PROD-014,4,30.18,0.0,120.72,67.8,52.92
1929,ORD-10967,PROD-013,2,55.96,0.0,111.92,74.45,37.47
1930,ORD-10968,PROD-002,3,265.6,0.0,796.8,410.35,386.45
1931,ORD-10968,PROD-012,3,64.42,0.1,173.93,91.53,82.4
1932,ORD-10968,PROD-005,2,109.63,0.1,197.33,140.81,56.52
1933,ORD-10969,PROD-015,1,19.48,0.1,17.53,9.22,8.31
1934,ORD-10970,PROD-005,3,111.72,0.0,335.16,223.94,111.22
1935,ORD-10970,PROD-003,4,82.64,0.0,330.56,168.52,162.04
1936,ORD-10971,PROD-016,3,22.84,0.1,61.67,37.52,24.15
1937,ORD-10972,PROD-016,3,21.43,0.1,57.86,26.46,31.4
1938,ORD-10972,PROD-001,2,913.15,0.0,1826.3,1219.47,606.83
1939,ORD-10973,PROD-001,2,1045.51,0.0,2091.02,1029.41,1061.61
1940,ORD-10974,PROD-001,4,967.36,0.1,3482.5,1871.35,1611.15
1941,ORD-10974,PROD-002,1,282.99,0.0,282.99,137.75,145.24
1942,ORD-10974,PROD-013,3,49.54,0.1,133.76,85.45,48.31
1943,ORD-10975,PROD-008,2,233.32,0.0,466.64,321.69,144.95
1944,ORD-10975,PROD-002,3,299.15,0.0,897.45,598.03,299.42
1945,ORD-10975,PROD-016,1,21.45,0.1,19.3,10.71,8.59
1946,ORD-10976,PROD-011,2,76.58,0.15,130.19,87.73,42.46
1947,ORD-10977,PROD-011,4,94.89,0.0,379.56,203.98,175.58
1948,ORD-10978,PROD-005,2,109.45,0.05,207.95,126.24,81.71
1949,ORD-10978,PROD-009,4,164.45,0.0,657.8,343.32,314.48
1950,ORD-10978,PROD-002,4,270.51,0.0,1082.04,592.42,489.62
1951,ORD-10979,PROD-016,4,19.98,0.0,79.92,38.5,41.42
1952,ORD-10980,PROD-014,1,31.66,0.0,31.66,16.16,15.5
1953,ORD-10980,PROD-003,4,71.54,0.05,271.85,148.73,123.12
1954,ORD-10980,PROD-007,3,491.83,0.1,1327.94,937.53,390.41
1955,ORD-10981,PROD-009,3,198.16,0.0,594.48,342.72,251.76
1956,ORD-10981,PROD-016,2,21.67,0.05,41.17,23.86,17.31
1957,ORD-10981,PROD-004,4,43.34,0.0,173.36,80.5,92.86
1958,ORD-10982,PROD-007,1,566.33,0.15,481.38,301.17,180.21
1959,ORD-10983,PROD-012,4,67.93,0.05,258.13,118.9,139.23
1960,ORD-10983,PROD-011,2,85.53,0.0,171.06,94.72,76.34
1961,ORD-10983,PROD-004,2,44.17,0.0,88.34,59.93,28.41
1962,ORD-10984,PROD-015,4,19.52,0.0,78.08,42.28,35.8
1963,ORD-10985,PROD-004,4,36.22,0.05,137.64,72.7,64.94
1964,ORD-10985,PROD-009,2,199.66,0.0,399.32,184.07,215.25
1965,ORD-10986,PROD-008,2,237.64,0.0,475.28,330.79,144.49
1966,ORD-10987,PROD-014,3,30.84,0.0,92.52,46.78,45.74
1967,ORD-10988,PROD-004,2,43.18,0.0,86.36,38.94,47.42
1968,ORD-10988,PROD-010,3,49.59,0.05,141.33,81.99,59.34
1969,ORD-10989,PROD-009,2,167.91,0.05,319.03,168.97,150.06
1970,ORD-10989,PROD-016,4,22.58,0.05,85.8,46.48,39.32
1971,ORD-10990,PROD-008,1,252.45,0.0,252.45,148.48,103.97
1972,ORD-10990,PROD-010,3,49.26,0.0,147.78,81.44,66.34
1973,ORD-10990,PROD-005,1,110.7,0.05,105.16,52.79,52.37
1974,ORD-10991,PROD-003,2,78.87,0.0,157.74,100.87,56.87
1975,ORD-10991,PROD-015,4,17.2,0.0,68.8,33.92,34.88
1976,ORD-10991,PROD-008,1,235.23,0.0,235.23,163.34,71.89
1977,ORD-10992,PROD-010,4,48.4,0.15,164.56,77.6,86.96
1978,ORD-10992,PROD-006,4,105.34,0.15,358.16,252.43,105.73
1979,ORD-10993,PROD-013,4,59.55,0.0,238.2,163.72,74.48
1980,ORD-10994,PROD-016,2,23.29,0.1,41.92,20.43,21.49
1981,ORD-10994,PROD-002,3,297.66,0.1,803.68,572.64,231.04
1982,ORD-10995,PROD-011,2,77.95,0.0,155.9,95.16,60.74
1983,ORD-10996,PROD-003,3,78.4,0.05,223.44,151.68,71.76
1984,ORD-10996,PROD-009,2,194.88,0.0,389.76,210.36,179.4
1985,ORD-10997,PROD-002,3,277.07,0.1,748.09,489.52,258.57
1986,ORD-10997,PROD-008,1,239.0,0.15,203.15,102.12,101.03
1987,ORD-10998,PROD-001,2,983.72,0.15,1672.32,884.39,787.93
1988,ORD-10998,PROD-002,2,264.9,0.0,529.8,363.21,166.59
1989,ORD-10999,PROD-008,1,231.39,0.0,231.39,105.07,126.32
1990,ORD-10999,PROD-005,1,113.49,0.1,102.14,72.35,29.79
1991,ORD-11000,PROD-002,1,283.16,0.0,283.16,171.52,111.64
1992,ORD-11001,PROD-011,3,91.86,0.05,261.8,127.48,134.32
1993,ORD-11002,PROD-003,4,82.44,0.0,329.76,166.91,162.85
1994,ORD-11002,PROD-002,1,294.44,0.0,294.44,172.41,122.03
1995,ORD-11002,PROD-007,4,556.48,0.0,2225.92,1544.24,681.68
1996,ORD-11003,PROD-015,4,16.73,0.05,63.57,42.57,21.0
1997,ORD-11003,PROD-013,4,51.66,0.1,185.98,116.21,69.77
1998,ORD-11003,PROD-012,4,69.79,0.0,279.16,141.07,138.09
1999,ORD-11004,PROD-001,3,879.07,0.0,2637.21,1768.22,868.99
2000,ORD-11004,PROD-012,2,62.83,0.15,106.81,56.19,50.62
2001,ORD-11005,PROD-006,1,92.29,0.0,92.29,57.81,34.48
2002,ORD-11006,PROD-010,1,42.77,0.15,36.35,20.59,15.76
2003,ORD-11006,PROD-016,3,22.06,0.1,59.56,37.88,21.68
2004,ORD-11006,PROD-003,2,80.05,0.15,136.08,84.97,51.11
2005,ORD-11007,PROD-007,1,482.31,0.1,434.08,281.99,152.09
2006,ORD-11007,PROD-010,4,43.51,0.15,147.93,76.56,71.37
2007,ORD-11008,PROD-011,4,79.71,0.0,318.84,172.39,146.45
2008,ORD-11009,PROD-005,3,115.11,0.0,345.33,198.09,147.24
2009,ORD-11009,PROD-003,1,79.66,0.0,79.66,46.52,33.14
2010,ORD-11009,PROD-004,4,40.71,0.0,162.84,92.5,70.34
2011,ORD-11010,PROD-015,4,18.69,0.05,71.02,44.11,26.91
2012,ORD-11010,PROD-003,2,81.13,0.1,146.03,98.42,47.61
2013,ORD-11011,PROD-001,4,899.83,0.0,3599.32,2567.54,1031.78
2014,ORD-11012,PROD-016,3,23.94,0.0,71.82,50.66,21.16
2015,ORD-11013,PROD-009,1,198.02,0.0,198.02,108.98,89.04
2016,ORD-11013,PROD-002,4,296.55,0.05,1126.89,723.47,403.42
2017,ORD-11013,PROD-005,1,121.27,0.1,109.14,53.27,55.87
2018,ORD-11014,PROD-011,4,77.12,0.0,308.48,151.39,157.09
2019,ORD-11014,PROD-003,1,73.2,0.05,69.54,47.37,22.17
2020,ORD-11014,PROD-010,3,48.15,0.0,144.45,95.77,48.68
2021,ORD-11015,PROD-001,1,1027.54,0.0,1027.54,516.89,510.65
2022,ORD-11015,PROD-006,2,95.56,0.0,191.12,126.25,64.87
2023,ORD-11016,PROD-008,3,222.79,0.0,668.37,423.66,244.71
2024,ORD-11017,PROD-014,3,33.51,0.15,85.45,58.51,26.94
2025,ORD-11018,PROD-004,4,43.45,0.0,173.8,98.77,75.03
2026,ORD-11018,PROD-015,2,20.06,0.05,38.11,17.27,20.84
2027,ORD-11019,PROD-003,4,69.1,0.15,234.94,120.75,114.19
2028,ORD-11020,PROD-012,4,65.16,0.05,247.61,156.3,91.31
2029,ORD-11020,PROD-006,2,88.53,0.0,177.06,85.25,91.81
2030,ORD-11021,PROD-001,4,883.23,0.05,3356.27,1983.03,1373.24
2031,ORD-11022,PROD-002,4,260.48,0.0,1041.92,693.49,348.43
2032,ORD-11022,PROD-001,1,962.48,0.1,866.23,584.51,281.72
2033,ORD-11023,PROD-012,3,72.4,0.05,206.34,102.01,104.33
2034,ORD-11023,PROD-007,2,570.38,0.0,1140.76,525.42,615.34
2035,ORD-11024,PROD-014,4,31.43,0.0,125.72,62.63,63.09
2036,ORD-11024,PROD-013,1,49.91,0.0,49.91,23.51,26.4
2037,ORD-11024,PROD-015,3,17.71,0.05,50.47,27.94,22.53
2038,ORD-11025,PROD-003,4,79.47,0.0,317.88,203.45,114.43
2039,ORD-11025,PROD-006,1,104.01,0.05,98.81,63.36,35.45
2040,ORD-11026,PROD-004,4,44.11,0.0,176.44,86.02,90.42
2041,ORD-11026,PROD-006,3,100.6,0.0,301.8,137.57,164.23
2042,ORD-11027,PROD-015,2,17.24,0.0,34.48,24.21,10.27
2043,ORD-11027,PROD-013,2,50.84,0.05,96.6,69.14,27.46
2044,ORD-11027,PROD-014,3,30.01,0.05,85.53,48.95,36.58
2045,ORD-11028,PROD-007,3,555.69,0.1,1500.36,1007.28,493.08
2046,ORD-11028,PROD-010,2,47.33,0.0,94.66,50.4,44.26
2047,ORD-11029,PROD-010,1,42.33,0.0,42.33,28.07,14.26
2048,ORD-11029,PROD-004,2,41.07,0.05,78.03,45.96,32.07
2049,ORD-11029,PROD-006,2,87.43,0.0,174.86,91.63,83.23
2050,ORD-11030,PROD-013,1,50.94,0.05,48.39,30.96,17.43
2051,ORD-11031,PROD-004,3,42.26,0.05,120.44,81.7,38.74
2052,ORD-11031,PROD-007,1,556.83,0.1,501.15,274.37,226.78
2053,ORD-11032,PROD-002,1,283.03,0.1,254.73,170.98,83.75
2054,ORD-11032,PROD-005,4,100.12,0.0,400.48,191.6,208.88
2055,ORD-11032,PROD-007,4,482.27,0.15,1639.72,1100.64,539.08
2056,ORD-11033,PROD-013,2,51.13,0.0,102.26,55.92,46.34
2057,ORD-11033,PROD-004,1,40.06,0.05,38.06,25.51,12.55
2058,ORD-11034,PROD-010,3,45.77,0.0,137.31,85.24,52.07
2059,ORD-11035,PROD-013,1,56.79,0.05,53.95,26.45,27.5
2060,ORD-11035,PROD-003,1,74.21,0.0,74.21,50.93,23.28
2061,ORD-11035,PROD-015,3,16.27,0.05,46.37,27.35,19.02
2062,ORD-11036,PROD-007,3,566.68,0.0,1700.04,1185.12,514.92
2063,ORD-11036,PROD-008,2,227.16,0.05,431.6,269.53,162.07
2064,ORD-11037,PROD-012,1,61.61,0.05,58.53,27.02,31.51
2065,ORD-11037,PROD-001,1,1054.7,0.0,1054.7,734.67,320.03
2066,ORD-11038,PROD-002,3,311.18,0.1,840.19,407.26,432.93
2067,ORD-11038,PROD-016,1,24.16,0.0,24.16,15.65,8.51
2068,ORD-11038,PROD-011,2,90.7,0.05,172.33,95.01,77.32
2069,ORD-11039,PROD-016,2,23.97,0.0,47.94,32.83,15.11
2070,ORD-11039,PROD-010,4,49.21,0.0,196.84,107.67,89.17
2071,ORD-11039,PROD-008,3,264.45,0.05,753.68,484.16,269.52
2072,ORD-11040,PROD-013,3,52.32,0.0,156.96,93.41,63.55
2073,ORD-11040,PROD-015,4,16.61,0.1,59.8,37.92,21.88
2074,ORD-11041,PROD-004,1,38.17,0.0,38.17,25.93,12.24
2075,ORD-11042,PROD-013,4,52.61,0.0,210.44,110.21,100.23
2076,ORD-11042,PROD-007,4,581.72,0.0,2326.88,1398.51,928.37
2077,ORD-11043,PROD-007,2,576.9,0.05,1096.11,698.4,397.71
2078,ORD-11044,PROD-004,4,38.31,0.1,137.92,87.81,50.11
2079,ORD-11044,PROD-003,3,73.55,0.1,198.58,99.66,98.92
2080,ORD-11044,PROD-002,3,262.53,0.0,787.59,482.08,305.51
2081,ORD-11045,PROD-003,2,68.82,0.05,130.76,88.87,41.89
2082,ORD-11046,PROD-009,3,180.39,0.1,487.05,314.67,172.38
2083,ORD-11046,PROD-003,3,77.2,0.1,208.44,142.05,66.39
2084,ORD-11046,PROD-006,4,103.19,0.05,392.12,263.05,129.07
2085,ORD-11047,PROD-010,1,48.93,0.0,48.93,31.9,17.03
2086,ORD-11047,PROD-003,4,83.11,0.0,332.44,210.02,122.42
2087,ORD-11048,PROD-015,3,18.61,0.0,55.83,31.61,24.22
2088,ORD-11048,PROD-004,4,42.77,0.15,145.42,68.24,77.18
2089,ORD-11049,PROD-010,2,49.36,0.05,93.78,58.82,34.96
2090,ORD-11049,PROD-007,3,565.28,0.15,1441.46,1028.6,412.86
2091,ORD-11050,PROD-001,4,925.44,0.0,3701.76,2535.33,1166.43
2092,ORD-11050,PROD-003,1,68.95,0.1,62.06,41.21,20.85
2093,ORD-11050,PROD-013,4,49.65,0.1,178.74,124.46,54.28
2094,ORD-11051,PROD-015,1,19.64,0.0,19.64,13.68,5.96
2095,ORD-11051,PROD-016,2,22.66,0.0,45.32,27.54,17.78
2096,ORD-11052,PROD-005,3,122.29,0.0,366.87,203.85,163.02
2097,ORD-11052,PROD-015,1,16.3,0.15,13.86,8.94,4.92
2098,ORD-11052,PROD-008,2,241.14,0.05,458.17,278.36,179.81
2099,ORD-11053,PROD-009,2,201.06,0.1,361.91,253.58,108.33
2100,ORD-11053,PROD-013,2,52.08,0.0,104.16,60.29,43.87
2101,ORD-11054,PROD-008,1,242.95,0.0,242.95,151.28,91.67
2102,ORD-11054,PROD-003,1,78.25,0.0,78.25,54.85,23.4
2103,ORD-11055,PROD-006,3,87.78,0.05,250.17,116.01,134.16
2104,ORD-11055,PROD-009,4,191.79,0.1,690.44,367.98,322.46
2105,ORD-11056,PROD-013,1,55.8,0.0,55.8,30.1,25.7
2106,ORD-11057,PROD-006,3,106.18,0.0,318.54,226.73,91.81
2107,ORD-11058,PROD-003,3,72.33,0.15,184.44,97.53,86.91
2108,ORD-11058,PROD-010,2,47.84,0.0,95.68,55.37,40.31
2109,ORD-11058,PROD-009,1,184.16,0.1,165.74,83.34,82.4
2110,ORD-11059,PROD-014,1,31.57,0.0,31.57,18.26,13.31
2111,ORD-11059,PROD-006,1,101.69,0.0,101.69,59.34,42.35
2112,ORD-11060,PROD-013,3,55.89,0.0,167.67,85.79,81.88
2113,ORD-11060,PROD-009,1,190.89,0.05,181.35,110.53,70.82
2114,ORD-11061,PROD-009,2,189.8,0.0,379.6,232.15,147.45
2115,ORD-11061,PROD-007,3,562.99,0.1,1520.07,822.26,697.81
2116,ORD-11061,PROD-014,1,27.68,0.0,27.68,14.8,12.88
2117,ORD-11062,PROD-016,4,24.63,0.15,83.74,37.74,46.0
2118,ORD-11062,PROD-006,2,103.21,0.1,185.78,99.17,86.61
2119,ORD-11062,PROD-009,4,174.74,0.0,698.96,439.29,259.67
2120,ORD-11063,PROD-001,4,993.79,0.0,3975.16,2677.11,1298.05
2121,ORD-11064,PROD-015,4,18.13,0.0,72.52,38.3,34.22
2122,ORD-11064,PROD-001,4,918.4,0.05,3489.92,2414.82,1075.1
2123,ORD-11065,PROD-003,4,75.26,0.0,301.04,184.0,117.04
2124,ORD-11065,PROD-015,1,19.2,0.1,17.28,9.37,7.91
2125,ORD-11065,PROD-007,3,477.32,0.05,1360.36,902.46,457.9
2126,ORD-11066,PROD-002,3,283.62,0.0,850.86,501.43,349.43
2127,ORD-11066,PROD-013,3,59.88,0.05,170.66,110.66,60.0
2128,ORD-11066,PROD-009,2,196.78,0.15,334.53,150.65,183.88
2129,ORD-11067,PROD-014,1,33.14,0.05,31.48,16.24,15.24
2130,ORD-11068,PROD-013,4,58.2,0.0,232.8,107.83,124.97
2131,ORD-11068,PROD-008,2,225.48,0.15,383.32,194.58,188.74
2132,ORD-11068,PROD-003,1,82.12,0.0,82.12,52.21,29.91
2133,ORD-11069,PROD-010,2,47.33,0.0,94.66,66.41,28.25
2134,ORD-11069,PROD-011,2,83.46,0.1,150.23,82.98,67.25
2135,ORD-11069,PROD-001,1,1034.06,0.05,982.36,682.83,299.53
2136,ORD-11070,PROD-011,3,90.8,0.0,272.4,188.01,84.39
2137,ORD-11070,PROD-009,2,193.13,0.1,347.63,220.57,127.06
2138,ORD-11071,PROD-001,3,956.88,0.05,2727.11,1416.58,1310.53
2139,ORD-11072,PROD-010,2,42.3,0.05,80.37,45.69,34.68
2140,ORD-11073,PROD-007,4,577.97,0.0,2311.88,1354.66,957.22
2141,ORD-11073,PROD-001,3,1002.46,0.05,2857.01,1314.57,1542.44
2142,ORD-11073,PROD-016,1,23.14,0.0,23.14,15.42,7.72
2143,ORD-11074,PROD-005,1,104.39,0.1,93.95,54.35,39.6
2144,ORD-11075,PROD-007,4,559.84,0.0,2239.36,1405.92,833.44
2145,ORD-11076,PROD-003,1,77.19,0.0,77.19,42.62,34.57
2146,ORD-11077,PROD-016,1,21.25,0.05,20.19,14.21,5.98
2147,ORD-11077,PROD-001,3,1037.0,0.0,3111.0,1748.12,1362.88
2148,ORD-11077,PROD-015,2,19.61,0.05,37.26,26.39,10.87
2149,ORD-11078,PROD-002,2,267.44,0.15,454.65,236.68,217.97
2150,ORD-11078,PROD-008,4,247.51,0.05,940.54,578.36,362.18
2151,ORD-11078,PROD-015,1,19.37,0.0,19.37,11.64,7.73
2152,ORD-11079,PROD-010,4,44.88,0.1,161.57,113.15,48.42
2153,ORD-11079,PROD-004,4,44.05,0.0,176.2,85.7,90.5
2154,ORD-11079,PROD-013,1,59.33,0.1,53.4,24.25,29.15
2155,ORD-11080,PROD-016,2,21.82,0.0,43.64,23.76,19.88
2156,ORD-11081,PROD-012,3,68.57,0.0,205.71,123.47,82.24
2157,ORD-11081,PROD-001,2,950.18,0.05,1805.34,1161.68,643.66
2158,ORD-11081,PROD-004,1,39.61,0.0,39.61,20.69,18.92
2159,ORD-11082,PROD-011,2,94.0,0.0,188.0,105.37,82.63
2160,ORD-11082,PROD-015,4,18.45,0.0,73.8,49.28,24.52
2161,ORD-11083,PROD-003,2,73.12,0.05,138.93,95.41,43.52
2162,ORD-11083,PROD-009,4,171.95,0.15,584.63,273.39,311.24
2163,ORD-11083,PROD-012,4,68.4,0.0,273.6,136.79,136.81
2164,ORD-11084,PROD-008,3,220.32,0.0,660.96,446.6,214.36
2165,ORD-11085,PROD-002,2,281.54,0.1,506.77,235.36,271.41
2166,ORD-11085,PROD-001,3,1006.84,0.15,2567.44,1330.67,1236.77
2167,ORD-11086,PROD-007,4,569.83,0.1,2051.39,1362.48,688.91
2168,ORD-11087,PROD-014,1,27.19,0.15,23.11,10.67,12.44
2169,ORD-11088,PROD-006,2,87.55,0.0,175.1,117.43,57.67
2170,ORD-11089,PROD-003,1,74.36,0.1,66.92,38.83,28.09
2171,ORD-11090,PROD-007,4,486.22,0.1,1750.39,1123.63,626.76
2172,ORD-11091,PROD-015,1,19.22,0.0,19.22,13.66,5.56
2173,ORD-11091,PROD-014,1,33.5,0.0,33.5,21.61,11.89
2174,ORD-11092,PROD-012,3,71.37,0.1,192.7,95.78,96.92
2175,ORD-11093,PROD-007,4,541.97,0.0,2167.88,1321.91,845.97
2176,ORD-11094,PROD-004,1,38.41,0.05,36.49,17.1,19.39
2177,ORD-11095,PROD-004,3,40.26,0.0,120.78,84.69,36.09
2178,ORD-11095,PROD-008,2,264.57,0.0,529.14,362.21,166.93
2179,ORD-11096,PROD-009,1,169.56,0.05,161.08,83.05,78.03
2180,ORD-11096,PROD-006,3,100.99,0.0,302.97,201.58,101.39
2181,ORD-11096,PROD-011,1,85.63,0.0,85.63,49.97,35.66
2182,ORD-11097,PROD-002,2,265.79,0.05,505.0,319.62,185.38
2183,ORD-11097,PROD-015,2,18.29,0.1,32.92,15.54,17.38
2184,ORD-11097,PROD-004,2,43.94,0.05,83.49,47.64,35.85
2185,ORD-11098,PROD-010,4,46.58,0.0,186.32,99.28,87.04
2186,ORD-11098,PROD-014,2,29.1,0.0,58.2,31.45,26.75
2187,ORD-11098,PROD-008,4,218.81,0.1,787.72,508.72,279.0
2188,ORD-11099,PROD-014,1,31.6,0.15,26.86,17.53,9.33
2189,ORD-11099,PROD-007,4,494.03,0.1,1778.51,1214.05,564.46
2190,ORD-11100,PROD-002,3,272.78,0.15,695.59,317.14,378.45
2191,ORD-11100,PROD-005,1,115.06,0.0,115.06,53.18,61.88
2192,ORD-11100,PROD-003,3,76.78,0.1,207.31,141.77,65.54
2193,ORD-11101,PROD-016,1,23.65,0.0,23.65,14.91,8.74
2194,ORD-11102,PROD-001,3,1040.33,0.0,3120.99,1999.47,1121.52
2195,ORD-11103,PROD-013,3,58.96,0.0,176.88,94.15,82.73
2196,ORD-11103,PROD-016,4,20.43,0.0,81.72,41.05,40.67
2197,ORD-11103,PROD-009,4,181.0,0.1,651.6,354.38,297.22
2198,ORD-11104,PROD-004,1,37.68,0.0,37.68,22.67,15.01
2199,ORD-11104,PROD-008,4,225.41,0.05,856.56,603.11,253.45
2200,ORD-11104,PROD-010,2,50.31,0.0,100.62,60.86,39.76
2201,ORD-11105,PROD-016,1,23.66,0.0,23.66,11.42,12.24
2202,ORD-11106,PROD-004,4,40.02,0.1,144.07,86.13,57.94
2203,ORD-11106,PROD-007,2,469.36,0.0,938.72,656.57,282.15
2204,ORD-11106,PROD-010,1,40.88,0.0,40.88,19.32,21.56
2205,ORD-11107,PROD-010,3,45.19,0.0,135.57,82.68,52.89
2206,ORD-11107,PROD-006,1,101.39,0.0,101.39,57.68,43.71
2207,ORD-11107,PROD-001,1,994.84,0.0,994.84,557.64,437.2
2208,ORD-11108,PROD-008,1,227.64,0.0,227.64,122.55,105.09
2209,ORD-11108,PROD-015,4,19.29,0.05,73.3,52.3,21.0
2210,ORD-11109,PROD-012,1,64.18,0.1,57.76,33.16,24.6
2211,ORD-11110,PROD-007,1,499.27,0.0,499.27,248.56,250.71
2212,ORD-11110,PROD-002,4,312.71,0.15,1063.21,580.7,482.51
2213,ORD-11110,PROD-014,3,32.87,0.15,83.82,38.08,45.74
2214,ORD-11111,PROD-008,1,251.05,0.0,251.05,117.02,134.03
